Timestamp,Type,Message,Objects,Raw
"2025-08-16T23:28:32.696Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Grão de Bico","","[""🔍 [CARDÁPIO POR CLIENTE] S. Grão de Bico""]"
"2025-08-16T23:28:32.696Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.696Z","log","❌ DESMARCADOS em ""S. Grão de Bico"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Grão de Bico\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.697Z","log","---","","[""---""]"
"2025-08-16T23:28:32.697Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz Branco","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz Branco""]"
"2025-08-16T23:28:32.697Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fewfewfewfewrfew"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fewfewfewfewrfew"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.697Z","log","❌ DESMARCADOS em ""Arroz Branco"": [Object]","[
  ""Museu""
]","[""❌ DESMARCADOS em \""Arroz Branco\"":"",[""Museu""]]"
"2025-08-16T23:28:32.697Z","log","---","","[""---""]"
"2025-08-16T23:28:32.698Z","log","🔍 [CARDÁPIO POR CLIENTE] Arroz Integral","","[""🔍 [CARDÁPIO POR CLIENTE] Arroz Integral""]"
"2025-08-16T23:28:32.698Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.698Z","log","❌ DESMARCADOS em ""Arroz Integral"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Arroz Integral\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.698Z","log","---","","[""---""]"
"2025-08-16T23:28:32.698Z","log","🔍 [CARDÁPIO POR CLIENTE] Feijão","","[""🔍 [CARDÁPIO POR CLIENTE] Feijão""]"
"2025-08-16T23:28:32.698Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fewfewfewfewrfew"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fewfewfewfewrfew"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.698Z","log","❌ DESMARCADOS em ""Feijão"": [Object]","[
  ""Museu""
]","[""❌ DESMARCADOS em \""Feijão\"":"",[""Museu""]]"
"2025-08-16T23:28:32.698Z","log","---","","[""---""]"
"2025-08-16T23:28:32.699Z","log","🔍 [CARDÁPIO POR CLIENTE] Farofa Temperada","","[""🔍 [CARDÁPIO POR CLIENTE] Farofa Temperada""]"
"2025-08-16T23:28:32.699Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.699Z","log","❌ DESMARCADOS em ""Farofa Temperada"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Farofa Temperada\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.699Z","log","---","","[""---""]"
"2025-08-16T23:28:32.699Z","log","🔍 [CARDÁPIO POR CLIENTE] Lentilha com cenoura","","[""🔍 [CARDÁPIO POR CLIENTE] Lentilha com cenoura""]"
"2025-08-16T23:28:32.699Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.699Z","log","❌ DESMARCADOS em ""Lentilha com cenoura"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Lentilha com cenoura\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.699Z","log","---","","[""---""]"
"2025-08-16T23:28:32.699Z","log","🔍 [CARDÁPIO POR CLIENTE] Fricassê de Pernil","","[""🔍 [CARDÁPIO POR CLIENTE] Fricassê de Pernil""]"
"2025-08-16T23:28:32.699Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fewfewfewfewrfew"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fewfewfewfewrfew"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.699Z","log","❌ DESMARCADOS em ""Fricassê de Pernil"": [Object]","[
  ""Museu""
]","[""❌ DESMARCADOS em \""Fricassê de Pernil\"":"",[""Museu""]]"
"2025-08-16T23:28:32.699Z","log","---","","[""---""]"
"2025-08-16T23:28:32.700Z","log","🔍 [CARDÁPIO POR CLIENTE] Filé de Frango Acebolado","","[""🔍 [CARDÁPIO POR CLIENTE] Filé de Frango Acebolado""]"
"2025-08-16T23:28:32.700Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fewfewfewfewrfew"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fewfewfewfewrfew"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.700Z","log","❌ DESMARCADOS em ""Filé de Frango Acebolado"": [Object]","[
  ""Museu""
]","[""❌ DESMARCADOS em \""Filé de Frango Acebolado\"":"",[""Museu""]]"
"2025-08-16T23:28:32.700Z","log","---","","[""---""]"
"2025-08-16T23:28:32.700Z","log","🔍 [CARDÁPIO POR CLIENTE] Sofiatelli de Tomate Seco","","[""🔍 [CARDÁPIO POR CLIENTE] Sofiatelli de Tomate Seco""]"
"2025-08-16T23:28:32.700Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.700Z","log","❌ DESMARCADOS em ""Sofiatelli de Tomate Seco"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""Sofiatelli de Tomate Seco\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.700Z","log","---","","[""---""]"
"2025-08-16T23:28:32.700Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Alface","","[""🔍 [CARDÁPIO POR CLIENTE] S. Alface""]"
"2025-08-16T23:28:32.700Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fewfewfewfewrfew"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fewfewfewfewrfew"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.701Z","log","❌ DESMARCADOS em ""S. Alface"": [Object]","[
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Alface\"":"",[""Museu""]]"
"2025-08-16T23:28:32.701Z","log","---","","[""---""]"
"2025-08-16T23:28:32.701Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Tomate","","[""🔍 [CARDÁPIO POR CLIENTE] S. Tomate""]"
"2025-08-16T23:28:32.701Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""fewfewfewfewrfew"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""fewfewfewfewrfew"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.701Z","log","❌ DESMARCADOS em ""S. Tomate"": [Object]","[
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Tomate\"":"",[""Museu""]]"
"2025-08-16T23:28:32.701Z","log","---","","[""---""]"
"2025-08-16T23:28:32.701Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Rúcula","","[""🔍 [CARDÁPIO POR CLIENTE] S. Rúcula""]"
"2025-08-16T23:28:32.701Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.701Z","log","❌ DESMARCADOS em ""S. Rúcula"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Rúcula\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.701Z","log","---","","[""---""]"
"2025-08-16T23:28:32.701Z","log","🔍 [CARDÁPIO POR CLIENTE] S. Acelga","","[""🔍 [CARDÁPIO POR CLIENTE] S. Acelga""]"
"2025-08-16T23:28:32.701Z","log","📋 IDs marcados: [Object]","[
  ""VN82qwyceQ3uAasT2EYt"",
  ""XyrOVFk5uwtyVIDLrbYI"",
  ""ergregtrgrtgt"",
  ""erfwefewfwef"",
  ""regtegbrtvbrt""
]","[""📋 IDs marcados:"",[""VN82qwyceQ3uAasT2EYt"",""XyrOVFk5uwtyVIDLrbYI"",""ergregtrgrtgt"",""erfwefewfwef"",""regtegbrtvbrt""]]"
"2025-08-16T23:28:32.702Z","log","❌ DESMARCADOS em ""S. Acelga"": [Object]","[
  ""Itamarati"",
  ""Museu""
]","[""❌ DESMARCADOS em \""S. Acelga\"":"",[""Itamarati"",""Museu""]]"
"2025-08-16T23:28:32.702Z","log","---","","[""---""]"
"2025-08-16T23:28:32.702Z","log","🔍 [CARDÁPIO POR CLIENTE] Bolo de Laranja","","[""🔍 [CARDÁPIO POR CLIENTE] Bolo de Laranja""]"
"2025-08-16T23:28:32.702Z","log","📋 IDs marcados: [Object]","[
  ""fewfewfewfewrfew"",
  ""erfwefewfwef""
]","[""📋 IDs marcados:"",[""fewfewfewfewrfew"",""erfwefewfwef""]]"
"2025-08-16T23:28:32.702Z","log","❌ DESMARCADOS em ""Bolo de Laranja"": [Object]","[
  ""Einstein"",
  ""Museu"",
  ""Nestlé""
]","[""❌ DESMARCADOS em \""Bolo de Laranja\"":"",[""Einstein"",""Museu"",""Nestlé""]]"
"2025-08-16T23:28:32.702Z","log","---","","[""---""]"
